uid,NAME_CONTRACT_TYPE,TARGET
PCN29783271,cash loans,0
PCN30322711,revolving loans,0
PCN43606947,cash loans,0
PCN49826407,cash loans,0
PCO22954712,cash loans,0
PCO36870365,cash loans,0
PCO49640039,cash loans,0
PCO58153208,cash loans,0
PCO76420034,cash loans,0
PCP09695811,cash loans,0
PCQ14324631,cash loans,0
PCQ18010901,cash loans,0
PCQ22202998,cash loans,0
PCQ62962776,cash loans,0
PCR11107031,cash loans,0
PCR39550802,cash loans,0
PCR59143617,cash loans,0
PCR88766614,cash loans,0
PCS50573725,cash loans,0
PCT30826454,cash loans,0
PCT60373900,cash loans,0
PCT71491378,cash loans,0
PCT83994367,cash loans,0
PCT90227229,cash loans,0
PCU86188835,cash loans,0
PCU92132654,cash loans,0
PCV17408099,cash loans,0
PCV27568032,cash loans,0
PCV89478244,cash loans,0
PCW20157619,revolving loans,0
PCW53769314,cash loans,0
PCW98508644,cash loans,0
PCX33452932,cash loans,0
PCX67692275,cash loans,0
PCX92886935,cash loans,0
PCX97122751,cash loans,0
PCY49265630,cash loans,0
PCY83587405,cash loans,0
PCZ01393784,cash loans,0
PCZ06944103,revolving loans,0
PCZ62377036,cash loans,0
PCZ70853915,cash loans,0
PCZ85137750,cash loans,0
PDA24877596,revolving loans,0
PDB91477059,cash loans,0
PDB95552977,cash loans,0
PDC08491598,cash loans,0
PDC32219220,cash loans,0
PDC54100544,revolving loans,0
PDC60897032,cash loans,0
PDD59844048,cash loans,0
PDD67157889,cash loans,0
PDD81759366,cash loans,0
PDD95764257,revolving loans,0
PDE37628599,cash loans,0
PDE56648751,cash loans,0
PDF35908886,cash loans,0
PDF54301491,cash loans,0
PDF89254216,cash loans,0
PDF93815209,cash loans,0
PDH20284855,cash loans,0
PDH79616889,cash loans,0
PDH82109296,cash loans,0
PDH92308055,cash loans,0
PDI41681531,cash loans,0
PDI52965702,cash loans,0
PDI56569009,cash loans,1
PDI57594637,cash loans,0
PDI63088942,cash loans,1
PDI63220884,cash loans,0
PDI73708140,cash loans,0
PDJ04363721,cash loans,0
PDJ13513216,cash loans,0
PDK32692410,cash loans,0
PDK73766810,cash loans,0
PDK89144283,cash loans,0
PDL42452681,cash loans,0
PDL99158172,cash loans,0
PDM07994424,cash loans,0
PDM31363982,cash loans,0
PDM38923748,cash loans,0
PDM64991236,revolving loans,0
PDM74216728,cash loans,0
PDN30657182,cash loans,0
PDN43737189,cash loans,0
PDO83812466,cash loans,0
PDP79890815,cash loans,0
PDQ10140548,cash loans,0
PDQ32822265,cash loans,0
PDQ47633434,cash loans,0
PDQ86154489,cash loans,0
PDR25366970,cash loans,0
PDR91717633,revolving loans,0
PDT12848808,cash loans,0
PDT19686621,revolving loans,0
PDT37163401,cash loans,0
PDT70466115,cash loans,0
PDU02270992,cash loans,0
PDU35989819,cash loans,0
PDU75669616,cash loans,0
PDV07105159,cash loans,0
PDV99757980,cash loans,0
PDX13284325,revolving loans,0
PDX47056679,cash loans,0
PDY24248128,cash loans,0
PDY28032435,cash loans,0
PDY50823151,cash loans,0
PDY69277699,cash loans,0
PDZ42367164,cash loans,0
PDZ45353870,cash loans,0
PDZ94440043,cash loans,0
PEA62018870,cash loans,0
PEA83789887,cash loans,0
PEB23820425,cash loans,0
PEB35608364,cash loans,0
PEB42238453,cash loans,0
PEB62368348,cash loans,0
PEB75628960,cash loans,0
PEC00288904,cash loans,0
PEC09184028,cash loans,0
PEC21606898,cash loans,0
PEC21723933,cash loans,0
PEC47964506,cash loans,0
PEC52059346,cash loans,0
PEC58854944,revolving loans,0
PEE14385097,cash loans,0
PEE43743696,cash loans,0
PEE70508969,revolving loans,0
PEG24745133,cash loans,0
PEG31165320,cash loans,0
PEG42550415,cash loans,0
PEG82575021,cash loans,0
PEH26168775,cash loans,0
PEH33679191,cash loans,0
PEH56572488,cash loans,0
PEH68203681,cash loans,0
PEH97468453,cash loans,0
PEI38835604,cash loans,0
PEI45101054,cash loans,0
PEI51127852,cash loans,0
PEJ15482376,cash loans,0
PEJ34533823,cash loans,0
PEJ97549142,cash loans,0
PEK07163529,cash loans,0
PEK25343064,revolving loans,0
PEK48605625,cash loans,0
PEK71033389,cash loans,0
PEL67230612,cash loans,0
PEL73744203,cash loans,0
PEM53262197,cash loans,0
PEM95097293,cash loans,0
PEN13577692,revolving loans,0
PEN33053309,cash loans,0
PEO38074084,cash loans,0
PEO69494834,cash loans,0
PEO92305263,cash loans,0
PEP14656154,cash loans,0
PEP66084223,cash loans,0
PEQ35064396,cash loans,0
PEQ46992110,cash loans,0
PEQ63691208,cash loans,0
PER16407416,cash loans,0
PER23045364,cash loans,0
PER33542552,cash loans,0
PER40732739,cash loans,0
PER50310484,cash loans,0
PER76715571,cash loans,0
PER84465480,revolving loans,0
PES81105010,cash loans,0
PET42371472,cash loans,0
PET73635755,cash loans,0
PEU19185551,cash loans,0
PEU44879740,cash loans,0
PEV17200281,cash loans,0
PEV22922036,cash loans,0
PEV26116008,cash loans,0
PEV29129967,cash loans,0
PEV41229781,cash loans,0
PEV63097034,cash loans,0
PEV73835463,cash loans,0
PEV77870138,cash loans,0
PEV82144337,cash loans,0
PEV83707153,cash loans,0
PEV93437782,cash loans,0
PEW67282203,cash loans,0
PEX55309631,cash loans,0
PEX77668448,cash loans,0
PEX87871108,cash loans,0
PEY02279629,revolving loans,0
PEY54127200,cash loans,0
PEY77297790,cash loans,0
PEY83638086,cash loans,0
PEZ06363069,cash loans,0
PEZ55272909,cash loans,0
PEZ56787692,cash loans,0
PEZ57851100,revolving loans,0
PFA14964412,cash loans,0
PFA70146584,cash loans,0
PFB49510329,cash loans,0
PFB88745220,cash loans,0
PFB97013592,cash loans,0
PFC46657001,cash loans,0
PFC72858604,revolving loans,0
PFC88651427,cash loans,0
PFD94140917,cash loans,0
PFE16301026,cash loans,0
PFE81259440,cash loans,0
PFE88344377,cash loans,0
PFF43903055,cash loans,0
PFF84613185,revolving loans,0
PFG52669427,cash loans,0
PFH26816653,cash loans,0
PFH71571091,cash loans,0
PFH72916845,revolving loans,0
PFJ31769875,cash loans,0
PFJ53221959,cash loans,0
PFJ91851670,cash loans,0
PFK96753364,cash loans,0
PFM89088374,cash loans,0
PFN79794924,cash loans,0
PFN82803807,cash loans,0
PFN84860696,cash loans,0
PFN99573785,cash loans,0
PFO99761152,cash loans,0
PFP01820637,cash loans,0
PFQ07108263,cash loans,0
PFQ40797362,cash loans,0
PFQ65160964,revolving loans,0
PFQ90677724,cash loans,0
PFR06741965,cash loans,0
PFR16342314,cash loans,0
PFR37160275,cash loans,0
PFR39349455,cash loans,0
PFS53803390,cash loans,0
PFS89836605,cash loans,0
PFT75139675,cash loans,0
PFT91731345,cash loans,0
PFU11929469,cash loans,0
PFU39946526,cash loans,0
PFU41755266,revolving loans,0
PFU69558122,cash loans,0
PFV07720426,revolving loans,0
PFV42971782,cash loans,0
PFV89607939,cash loans,0
PFW04101196,cash loans,0
PFW05783235,cash loans,0
PFW48663848,cash loans,0
PFW62848900,cash loans,0
PFW85936874,cash loans,0
PFW86084771,cash loans,0
PFX05272814,revolving loans,0
PFX05555183,cash loans,0
PFX19772782,cash loans,0
PFX39042161,cash loans,0
PFY04049649,revolving loans,0
PFY09630525,cash loans,0
PFY23468702,cash loans,0
PFY35349978,cash loans,0
PGB27345268,cash loans,0
PGB36482417,cash loans,0
PGB49474565,cash loans,0
PGB78809132,cash loans,0
PGC29851945,cash loans,0
PGC75535848,revolving loans,0
PGC82199758,cash loans,0
PGC95611491,cash loans,0
PGD57980291,cash loans,0
PGE02779677,cash loans,0
PGE35145434,cash loans,0
PGE59128788,cash loans,0
PGF02746380,revolving loans,0
PGF63405091,cash loans,0
PGH04492806,cash loans,0
PGH12791957,cash loans,0
PGI06121238,cash loans,0
PGI15927227,cash loans,0
PGI32136261,cash loans,0
PGI51377912,cash loans,0
PGI65035260,cash loans,0
PGJ12847262,cash loans,0
PGJ45851052,cash loans,0
PGJ85879985,cash loans,0
PGK35789940,cash loans,0
PGK55416201,cash loans,0
PGK82466766,cash loans,0
PGL53187774,cash loans,0
PGL80477081,cash loans,0
PGM14248167,cash loans,0
PGM75043310,cash loans,0
PGN31290032,cash loans,0
PGN32517222,revolving loans,0
PGN34834160,cash loans,0
PGN67133174,cash loans,0
PGN89298551,cash loans,0
PGO04042824,cash loans,0
PGO05909769,cash loans,0
PGP01301665,cash loans,0
PGP05315880,cash loans,0
PGP29861727,cash loans,0
PGP31450699,cash loans,0
PGP32443792,revolving loans,0
PGQ30584797,cash loans,0
PGQ47097266,cash loans,0
PGQ62182620,cash loans,0
PGQ99174993,cash loans,0
PGR07834035,cash loans,0
PGR42489820,cash loans,0
PGR59224675,cash loans,0
PGR69907075,cash loans,0
PGR90278467,cash loans,0
PGS00812380,cash loans,0
PGS99133344,cash loans,0
PGT88181033,cash loans,0
PGU00177655,cash loans,0
PGU86787804,revolving loans,0
PGV22216773,cash loans,0
PGV32016414,cash loans,0
PGV32148201,cash loans,0
PGV80167511,cash loans,0
PGW03295187,cash loans,0
PGW10972851,cash loans,0
PGX23560921,cash loans,0
PGX45361469,cash loans,0
PGY90532823,cash loans,0
PHA11642135,cash loans,0
PHA26920922,cash loans,0
PHA57444114,cash loans,0
PHA62220925,cash loans,0
PHA71595481,cash loans,0
PHA98405141,cash loans,0
PHB12998727,cash loans,0
PHB22607676,cash loans,0
PHB30137477,cash loans,0
PHC09803116,cash loans,0
PHC81320854,cash loans,0
PHD03997773,cash loans,0
PHD18354575,cash loans,0
PHD60675499,cash loans,0
PHD69242526,cash loans,0
PHD87334932,cash loans,0
PHE43335976,cash loans,0
PHE74211939,cash loans,0
PHF48814577,cash loans,0
PHG71464819,cash loans,0
PHG72063557,revolving loans,0
PHH47369294,cash loans,0
PHI24702579,cash loans,0
PHI97169399,cash loans,0
PHJ18530301,cash loans,0
PHJ33778505,cash loans,0
PHJ39739712,cash loans,0
PHJ44234959,cash loans,0
PHJ67339062,cash loans,0
PHJ68559809,cash loans,0
PHJ87778731,cash loans,0
PHK29303180,cash loans,0
PHK55652618,cash loans,0
PHK78829837,cash loans,0
PHK83953377,revolving loans,0
PHL39559833,cash loans,0
PHM22667470,cash loans,0
PHM80596951,cash loans,0
PHN26719941,cash loans,0
PHN29448366,cash loans,0
PHN70655212,revolving loans,0
PHN93275198,cash loans,0
PHN94661676,cash loans,0
PHO14969444,cash loans,0
PHO20816194,cash loans,0
PHO98268141,cash loans,0
PHP07507685,cash loans,0
PHP26150553,cash loans,0
PHP32434863,cash loans,0
PHQ24187808,cash loans,0
PHQ46064364,cash loans,0
PHQ87616770,cash loans,0
PHQ97789200,cash loans,0
PHR18895958,cash loans,0
PHR75064112,cash loans,0
PHR98406367,cash loans,0
PHS16399846,cash loans,0
PHS33316545,cash loans,0
PHT03796695,cash loans,0
PHT15845335,cash loans,0
PHT22814152,cash loans,0
PHT58608526,cash loans,0
PHU27689012,cash loans,0
PHU35889799,revolving loans,0
PHU39906540,cash loans,0
PHV32011213,cash loans,0
PHV53739856,cash loans,0
PHV72037335,cash loans,0
PHW26370042,cash loans,0
PHW98316399,cash loans,0
PHX10527583,cash loans,0
PHX27978227,cash loans,0
PHX44305958,revolving loans,0
PHY36368385,cash loans,0
PHY79305923,cash loans,0
PHZ07115105,cash loans,0
PHZ34351707,cash loans,0
PHZ40723522,cash loans,0
PHZ65889025,cash loans,0
PIA43554318,cash loans,0
PIA53753031,cash loans,0
PIA89853885,cash loans,0
PIB44522659,cash loans,0
PIB59900736,cash loans,0
PIC03921742,cash loans,0
PIC48129795,cash loans,0
PIC65340237,cash loans,0
PIC69888316,cash loans,0
PIC86061578,cash loans,0
PID27740832,cash loans,0
PID69403706,cash loans,0
PID72806955,cash loans,0
PID91676880,cash loans,0
PIE31517693,revolving loans,0
PIE45419589,cash loans,0
PIF29746496,cash loans,0
PIF99921070,cash loans,0
PIG04975407,cash loans,0
PIG39420255,cash loans,0
PIH31756227,cash loans,0
PIH42420986,cash loans,0
PIH46762219,cash loans,0
PIH78668908,cash loans,0
PIH83065482,cash loans,0
PII16438971,cash loans,0
PII26780311,cash loans,0
PII88095528,cash loans,0
PIJ40426920,cash loans,0
PIK38742349,cash loans,0
PIL65501113,cash loans,0
PIL66031301,cash loans,0
PIM00847686,cash loans,0
PIM49454311,cash loans,0
PIM67629125,cash loans,0
PIM88013329,cash loans,0
PIM93480333,revolving loans,0
PIN00506943,revolving loans,0
PIN15405649,cash loans,0
PIN45790986,cash loans,0
PIN77750917,cash loans,0
PIN84115566,cash loans,0
PIN92964139,cash loans,0
PIO02606620,cash loans,0
PIO16695666,revolving loans,0
PIO80274515,cash loans,0
PIO93741058,cash loans,0
PIQ16543507,cash loans,0
PIQ20589465,cash loans,0
PIQ53228112,cash loans,0
PIQ55063837,cash loans,0
PIQ70074648,cash loans,0
PIQ95767118,revolving loans,0
PIR64412167,revolving loans,0
PIR76495148,cash loans,0
PIS25777536,cash loans,0
PIS76250177,cash loans,0
PIS91443453,cash loans,0
PIT10234832,cash loans,0
PIT19683194,cash loans,0
PIT37417976,cash loans,0
PIV46856348,cash loans,0
PIV51019939,cash loans,0
PIV60685071,cash loans,0
PIV72080688,cash loans,0
PIW14644762,cash loans,0
PIW21683449,cash loans,0
PIW31429669,cash loans,0
PIX02241937,cash loans,0
PIX54491020,cash loans,0
PIY16014335,revolving loans,0
PIY28670530,cash loans,0
PIY43530736,cash loans,0
PIY85427511,cash loans,0
PIZ50160877,cash loans,0
PIZ59731752,cash loans,0
PIZ77268218,cash loans,0
PJA45769240,cash loans,0
PJA75711287,cash loans,0
PJA87254414,cash loans,0
PJB41729963,cash loans,0
PJB46139581,cash loans,0
PJB50168024,cash loans,0
PJB55700895,cash loans,0
PJB65784174,cash loans,0
PJB68609705,cash loans,0
PJB86451978,cash loans,0
PJC26277282,revolving loans,0
PJC26883789,cash loans,0
PJC90167393,cash loans,0
PJD21230544,cash loans,0
PJD21375532,cash loans,0
PJD25156157,revolving loans,0
PJD57929205,cash loans,0
PJE49281428,cash loans,0
PJE76997729,cash loans,0
PJF06711479,cash loans,0
PJF28418806,revolving loans,0
PJF54590354,cash loans,0
PJF88421313,cash loans,0
PJF97282911,revolving loans,0
PJG09508468,cash loans,0
PJG27702129,cash loans,0
PJG40987076,cash loans,0
PJG54599674,revolving loans,0
PJG61714995,cash loans,0
PJG67521504,cash loans,0
PJH17038485,cash loans,0
PJH54291220,cash loans,0
PJH79901481,cash loans,0
PJH88604766,cash loans,0
PJH90704846,cash loans,0
PJI19620939,revolving loans,0
PJI52761089,cash loans,0
PJJ94467003,cash loans,0
PJK30801630,cash loans,0
PJK46127888,cash loans,0
PJL24942444,revolving loans,0
PJL25258123,cash loans,0
PJL32184393,cash loans,0
PJL55112777,cash loans,0
PJL81581583,cash loans,0
PJL96905442,cash loans,0
PJM53874308,cash loans,0
PJM60773788,cash loans,0
PJN45201983,cash loans,0
PJN72713190,cash loans,0
PJN90874029,cash loans,0
PJO12950759,cash loans,0
PJO32390910,cash loans,0
PJO49006768,cash loans,1
PJO52568333,cash loans,0
PJO58698368,cash loans,0
PJP97390170,cash loans,0
PJQ13411736,cash loans,0
PJQ50688253,cash loans,0
PJQ61774163,cash loans,0
PJR15569167,cash loans,0
PJS16364546,cash loans,0
PJS20201095,cash loans,0
PJS67443002,cash loans,0
PJS82274334,cash loans,0
PJS87887630,cash loans,0
PJT39142737,cash loans,0
PJT78074155,cash loans,0
PJT85352345,cash loans,0
PJU98972614,cash loans,0
PJU99920754,cash loans,0
PJV23789465,cash loans,0
PJW12538463,cash loans,0
PJW93268663,cash loans,0
PJX12954585,cash loans,0
PJX27032348,cash loans,0
PJX70703654,cash loans,0
PJX75983255,cash loans,0
PJY36715426,cash loans,0
PJY58398657,cash loans,0
PJZ19615645,cash loans,0
PJZ41368082,cash loans,0
PJZ95823516,cash loans,0
PKA62803798,cash loans,0
PKA84224329,revolving loans,0
PKB40285381,cash loans,0
PKC29979429,cash loans,0
PKC70926904,cash loans,0
PKD48109263,cash loans,0
PKD78153134,cash loans,0
PKD85501591,cash loans,0
PKD90647803,cash loans,0
PKD93162447,cash loans,0
PKD95052897,cash loans,0
PKE19546554,cash loans,0
PKE48967886,cash loans,0
PKF25652359,cash loans,0
PKF36611851,cash loans,0
PKF94938716,cash loans,0
PKF99200359,cash loans,0
PKG25366616,cash loans,0
PKG89587859,cash loans,0
PKH81146404,cash loans,0
PKH85390513,cash loans,0
PKI00623611,cash loans,0
PKI15099443,cash loans,0
PKI20389050,cash loans,0
PKI26201211,cash loans,0
PKI41717677,cash loans,0
PKI54257318,cash loans,0
PKK37128796,cash loans,0
PKK40996397,revolving loans,0
PKK44350871,cash loans,0
PKK45335422,cash loans,0
PKK49017804,cash loans,0
PKK60889966,cash loans,0
PKL62267376,cash loans,0
PKL83166279,revolving loans,0
PKM16622362,cash loans,0
PKM27014943,cash loans,0
PKM40906316,cash loans,0
PKN85492794,cash loans,0
PKN91140850,cash loans,0
PKO17535387,cash loans,0
PKO66554744,cash loans,0
PKP52398665,cash loans,0
PKP83042233,cash loans,0
PKQ81523633,cash loans,0
PKR01766202,cash loans,0
PKR36221321,cash loans,0
PKR43338725,cash loans,0
PKS02271631,cash loans,0
PKS25147048,cash loans,0
PKS45860507,cash loans,0
PKS63758204,cash loans,0
PKS64943809,cash loans,0
PKS87227537,cash loans,0
PKU91246782,cash loans,0
PKV25406587,cash loans,0
PKW80305884,cash loans,0
PKW95657439,cash loans,1
PKW99313674,cash loans,0
PKX47625133,cash loans,1
PKY07231507,cash loans,0
PKY86401178,cash loans,0
PKZ05730872,cash loans,0
PKZ88875893,cash loans,0
PLA32847657,cash loans,1
PLB47083100,cash loans,0
PLB54400492,cash loans,0
PLC36748482,cash loans,0
PLC55812968,cash loans,0
PLD06889268,cash loans,0
PLD12719255,cash loans,0
PLD32253077,revolving loans,0
PLE30090376,cash loans,0
PLE59570902,cash loans,0
PLE85101662,cash loans,0
PLF51176489,cash loans,0
PLF63994782,cash loans,0
PLG54105312,cash loans,0
PLG63933371,cash loans,0
PLG64859140,cash loans,0
PLH19080507,cash loans,0
PLH26457827,revolving loans,0
PLI43833913,cash loans,0
PLI60008770,cash loans,0
PLI87069668,cash loans,0
PLK30644139,cash loans,0
PLK89593227,cash loans,0
PLK92563138,cash loans,0
PLL48921791,cash loans,0
PLN48446139,cash loans,0
PLN55037277,cash loans,0
PLN71504820,cash loans,0
PLO68900210,cash loans,0
PLP16990597,cash loans,0
PLP23294616,cash loans,0
PLP31529943,cash loans,0
PLP89542609,cash loans,0
PLR03585363,cash loans,0
PLR61447582,cash loans,0
PLR62865222,cash loans,0
PLR83663093,cash loans,0
PLS24290888,cash loans,0
PLS61505526,revolving loans,0
PLS80213991,cash loans,0
PLS82948042,cash loans,0
PLS92819959,cash loans,0
PLT01867651,cash loans,0
PLT30133770,cash loans,0
PLT44470578,cash loans,0
PLT66674313,cash loans,0
PLT76412388,cash loans,0
PLU28725030,cash loans,0
PLU38614189,cash loans,0
PLU66545563,cash loans,0
PLU84335261,cash loans,0
PLV09372625,cash loans,0
PLV17787650,cash loans,0
PLV31758555,cash loans,0
PLV72751452,cash loans,0
PLV98956447,cash loans,0
PLW11000810,cash loans,0
PLW19418445,cash loans,0
PLX32854917,cash loans,0
PLX64224830,cash loans,0
PLX94527811,cash loans,0
PLY21637448,revolving loans,0
PLY67939849,cash loans,0
PLY85773094,cash loans,0
PLZ91945893,cash loans,0
PMA18392309,cash loans,0
PMA68594362,cash loans,0
PMA74661964,cash loans,0
PMB12012299,cash loans,0
PMB17239966,cash loans,0
PMB49510277,cash loans,0
PMB59876198,cash loans,0
PMB81888722,revolving loans,0
PMC05588582,cash loans,0
PMD23166017,cash loans,0
PMD34709420,cash loans,0
PMD79115220,cash loans,0
PMD80372024,cash loans,0
PMD84182668,cash loans,0
PMD95985958,cash loans,0
PME00958795,cash loans,0
PME08096230,cash loans,0
PME17086314,cash loans,0
PME18614208,revolving loans,0
PME28217278,cash loans,0
PME42289315,revolving loans,0
PME74891946,cash loans,0
PMF27954609,cash loans,0
PMF29533913,cash loans,0
PMF77614704,cash loans,0
PMG37597175,cash loans,0
